🕘️更新时间,#genre#
山东少儿,http://livealone302.iqilu.com/iqilu/sepd.m3u8
山东新闻,http://livealone302.iqilu.com/iqilu/ggpd.m3u8
山东教育,http://iptv.huuc.edu.cn/hls/sdetv.m3u8
山东农科,http://livealone302.iqilu.com/iqilu/nkpd.m3u8
山东齐鲁,http://livealone302.iqilu.com/iqilu/qlpd.m3u8
山东生活,http://livealone302.iqilu.com/iqilu/shpd.m3u8
山东生活,http://ls.qingting.fm/live/60260.m3u8
山东体育,https://stream1.freetv.fun/shan-dong-ti-yu-8.m3u8
山东体育,https://stream1.freetv.fun/shan-dong-ti-yu-19.m3u8
山东综艺,http://livealone302.iqilu.com/iqilu/zypd.m3u8
济南综合,https://stream1.freetv.fun/ji-nan-zong-he-1.m3u8
济南综合,https://stream1.freetv.fun/ji-nan-zong-he-2.m3u8
济南新闻综合,https://stream1.freetv.fun/ji-nan-zong-he-2.m3u8
济南新闻综合,https://stream1.freetv.fun/ji-nan-xin-wen-zong-he-7.m3u8
济南教育,https://stream1.freetv.fun/ji-nan-jiao-yu-1.m3u8
潍坊新闻综合,https://stream1.freetv.fun/ipv6-wei-fang-xin-wen-zong-he-2.m3u8
潍坊新闻综合,https://stream1.freetv.fun/ipv6-wei-fang-xin-wen-zong-he-1.m3u8

☘️山西频道,#genre#
运城科技教育,https://stream1.freetv.fun/yun-cheng-ke-ji-jiao-yu-2.m3u8
运城科技教育,https://stream1.freetv.fun/yun-cheng-ke-ji-jiao-yu-1.m3u8

☘️安徽频道,#genre#
安徽影视,https://stream1.freetv.fun/an-hui-ying-shi-14.m3u8
安徽影视,https://stream1.freetv.fun/an-hui-ying-shi-15.m3u8
安徽经济生活,https://stream1.freetv.fun/an-hui-jing-ji-sheng-huo-4.ctv
安徽综艺体育,https://live.lalifeier.eu.org/ahtv/ahzyty.m3u8?t=1745774515&key=27009aec794adc785b22478c5aa2ae16
安徽综艺体育,https://live.lalifeier.eu.org/ahtv/ahzyty.m3u8?t=1746292937&key=940b0f98a121c28884c74971efaac4de
安徽导视,https://livehls1.appcoo.com/liveshopping/949E0A98C9D0C311/6D925141BC1F8C28/index.m3u8
黄山新闻综合,http://hslive.hsnewsnet.com/lsdream/hve9Wjs/1000/live.m3u8
黄山新闻综合,http://hslive.hsnewsnet.com/lsdream/hve9Wjs/1000/live.m3u8?zanhd
黄山公共生活,http://hslive.hsnewsnet.com/lsdream/iY92ady/1000/live.m3u8?zanhd
铜陵新闻综合,https://ls.qingting.fm/live/21303/64k.m3u8
祁门综合,http://zbbf2.ahbztv.com/live/416.m3u8?zanhd
滁州科教,http://live.cztv.cc:85/live/sjpd.m3u8
滁州科教,http://live.cztv.cc:85/live/sjpd.m3u8?zanhd
滁州新闻综合,http://live.cztv.cc:85/live/xwpd.m3u8?zanhd
滁州新闻综合,http://live.cztv.cc:85/live/xwpd.m3u8
滁州市广播电视台 新闻综合,http://live.cztv.cc:85/live/xwpd.m3u8
滁州市广播电视台 公共,http://live.cztv.cc:85/live/ggpd.m3u8
滁州公共,http://live.cztv.cc:85/live/ggpd.m3u8?zanhd
滁州公共,http://live.cztv.cc:85/live/ggpd.m3u8
宿州科教,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8
宿州新闻综合,http://live.ahsz.tv/video/s10001-szzh/index.m3u8
宿州新闻综合,https://stream1.freetv.fun/su-zhou-xin-wen-zong-he-1.m3u8
宿州公共,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8
六安新闻综合,http://ls.qingting.fm/live/267.m3u8
六安公共,http://ls.qingting.fm/live/1794199.m3u8
亳州新闻,http://zbbf2.ahbztv.com/live/416.m3u8?zanhd
亳州农村,http://zbbf2.ahbztv.com/live/418.m3u8
亳州农村,http://zbbf2.ahbztv.com/live/418.m3u8?zanhd

☘️宁夏频道,#genre#
宁夏经济,https://ls.qingting.fm/live/1841/64k.m3u8

☘️吉林频道,#genre#
长白朝语,http://hplayer1.juyun.tv:80/camera/11344136.m3u8
珲春新闻综合,https://stream1.freetv.fun/hun-chun-xin-wen-zong-he-3.m3u8

☘️内蒙古频道,#genre#
内蒙经济,https://ls.qingting.fm/live/1885/64k.m3u8
内蒙古经济生活,https://ls.qingting.fm/live/1885/64k.m3u8

☘️云南频道,#genre#
文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8?zyund
文山州新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8?zyund

☘️青海频道,#genre#
安多卫视,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqing
安多卫视,https://stream1.freetv.fun/52d0df257c5c3cec42f2ae19268dbbc261256ff391b27bd83553bea941d0c186.m3u8
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8
西宁新闻综合,rtmp://liveout.xntv.tv/a65jur/96iln2
西宁生活服务,https://stream1.freetv.fun/xi-zhu-sheng-huo-fu-wu-1.m3u8
西宁生活服务,https://stream1.freetv.fun/xi-zhu-sheng-huo-fu-wu-2.m3u8
青海都市,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225749/index.m3u8
青海都市,http://[2409:8087:1e01:20::3]:80/PLTV/11/224/3221225749/index.m3u8

☘️黑龙江频道,#genre#
黑龙江文体,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江文体,http://[2409:8087:1a01:df::4025]:80/TVOD/88888888/224/3221225965/main.m3u8
黑龙江新闻法治,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8
黑龙江新闻法治,https://stream1.freetv.fun/hei-long-jiang-xin-wen-fa-zhi-6.m3u8
黑龙江影视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江影视,https://stream1.freetv.fun/hei-long-jiang-ying-shi-1.m3u8
黑龙江都市,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
黑龙江都市,http://[2409:8087:1a01:df::4025]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/1.m3u8
黑龙江少儿,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
黑龙江少儿,https://ls.qingting.fm/live/4972/64k.m3u8
黑龙江新闻,https://ls.qingting.fm/live/4974/64k.m3u8
黑龙江新闻,https://fenghuang.tv12.xyz/66.m3u8
哈尔滨新闻综合,https://stream1.freetv.fun/ha-er-bin-xin-wen-zong-he-4.m3u8
大庆新闻综合,https://stream1.freetv.fun/da-qing-xin-wen-zong-he-1.m3u8
鹤岗新闻综合,http://[2409:8087:1a01:df::4059]:80/TVOD/88888888/224/3221226073/main.m3u8
鹤岗新闻综合,http://[2409:8087:1a01:df::4060]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8
齐齐哈尔新闻综合,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226437
齐齐哈尔新闻综合,http://[2409:8087:1a15:10d1::31]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226437/index.m3u8

🌊港·澳·台,#genre#
翡翠台,http://r.jdshipin.com/qClQf
翡翠台,http://r.jdshipin.com/qrfbg
明珠台,https://hls-gateway.vpstv.net/streams/476936.m3u8
明珠台,https://cdn.qd.je/163189/mzt
TVB Plus,https://cdn3.indevs.in/stream/tvb/tvbp/
TVB Plus,http://r.jdshipin.com/Nr5jq
无线星河,http://r.jdshipin.com/sXuuD
无线星河,http://r.jdshipin.com/Voac4
TVB1,https://cdn6.cc.cd/163189/tvb1
TVB1,https://cdn6.123.rr.kg/163189/tvb1
TVBJ1,https://cdn6.cc.cd/163189/j1
TVBJ1,http://cdn3.163189.xyz/live/j1/stream.m3u8
TVB亚洲武侠,https://cdn6.cc.cd/163189/yzwx
TVB亚洲武侠,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
TVB娱乐新闻台,https://cdn6.cc.cd/163189/ylxw
TVB娱乐新闻台,http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw
无线新闻,http://r.jdshipin.com/CkuBd
无线新闻,http://cdn9.163189.xyz/smt1.1.php?id=inews_twn
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8
香港卫视,https://stream1.freetv.fun/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.ctv
HOY TV,https://cdn.qd.je/163189/hoy
HOY TV,http://r.jdshipin.com/sFw4S
HOY资讯台,https://cdn.qd.je/163189/hoy78
HOY资讯台,http://smt.1678520.xyz/smt3.2.3.php?id=hoycaijing_twn
HOY国际财经台,https://cdn.qd.je/163189/hoy76
凤凰香港,http://r.jdshipin.com/yDoTN
凤凰香港,http://r.jdshipin.com/NfC0f
J2,https://hls-gateway.vpstv.net/streams/476932.m3u8
澳视澳门,https://cdn.qd.je/163189/asam
澳视澳门,http://r.jdshipin.com/n2YZI
澳视卫星,https://cdn.qd.je/163189/as
澳视卫星,http://r.jdshipin.com/QFhCq
澳门综艺,https://cdn.qd.je/163189/amzy
澳门综艺,http://cdn6.163189.xyz/163189/amzy
澳门莲花,https://cdn.qd.je/163189/amlh
重温经典,https://cdn.qd.je/163189/cwjd
重温经典,https://other.ottiptv.cc/cwjd.m3u8
凤凰中文,https://7612-5516-affc-d88b.kylintv.tv/live/pxinhd_iphone.m3u8
凤凰中文,http://r.jdshipin.com/cCCzW
凤凰资讯,http://r.jdshipin.com/0Rp07
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰卫视,https://7612-5516-affc-d88b.kylintv.tv/live/pxinhd_iphone.m3u8
凤凰卫视,http://r.jdshipin.com/cCCzW
Viutv,http://r.jdshipin.com/vSJvl
Viutv,http://r.jdshipin.com/TcKr2
三立台湾,https://hls-gateway.vpstv.net/streams/477050.m3u8
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-4.m3u8
三立新闻,https://hls-gateway.vpstv.net/streams/492922.m3u8
东森综合,https://hls-gateway.vpstv.net/streams/476987.m3u8
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-4.m3u8
东森超视,https://smart.pendy.dpdns.org/Smart.php?id=ettvsuper
东森电影,https://hls-gateway.vpstv.net/streams/476995.m3u8
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-8.ctv
靖天资讯,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv065&token=https://t.me/GPT_858
靖天资讯,https://hls-gateway.vpstv.net/streams/476258.m3u8

🎬电影频道,#genre#
CHC动作电影,http://z.b.bkpcp.top/m.php?id=dzdy
淘剧场,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226553/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EQaJ92NID2SpQlY6_VJVogg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOuQYJeiYEeFWTkFfE86Vq-%2CEND
淘剧场,http://zjzcf.synology.me:35455/bptv/10000100000000050000000003887497.m3u8
淘娱乐,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226551/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ex0efg9fpenP8E8lWJUb5Lg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNg3bzRax0E9tLmO9xgXVx8%2CEND
淘娱乐,http://zjzcf.synology.me:35455/bptv/10000100000000050000000003887499.m3u8
淘电影,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EXOsrWMA-UCdUl1hQSR9EKw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNg3bzRax0E9tLmO9xgXVx8%2CEND
淘电影,https://stream1.freetv.fun/tao-dian-ying-8.ctv
NewTV惊悚悬疑,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/1000000004000024282/index.m3u8?channel-id=ystenlive&Contentid=1000000004000024282&livemode=1&stbId=YanG-1989
NewTV惊悚悬疑,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010077
NewTV动作电影,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010003
NewTV动作电影,http://ott.mobaibox.com/PLTV/3/224/3221227606/index.m3u8
黑莓电影,https://epg.pw/stream/ffcb6572863f0745a7369fbd9d901f1dfd0ab8fab8bad8bebb4e01c90b303c47.m3u8
纬来电影,https://hls-gateway.vpstv.net/streams/477063.m3u8
靖天映画,https://cdn12.178.indevs.in/163189/bd4752bd7828b2bf
靖天映画,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv055&token=https://t.me/GPT_858
靖天戏剧,https://cdn12.178.indevs.in/163189/177d541552f78003
靖天戏剧,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv058&token=https://t.me/GPT_858
经典电影,https://goodiptv.club/douyu/6091425
经典电影,http://4gtv.cnlive.club/channel/n2eb7240a/index.m3u8?q=1784702901150
天映经典,http://php.jdshipin.com:8880/smt.php?id=Celestial2
天映经典,http://o11.163189.xyz/stream/live/ccm/
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-12.m3u8
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-4.ctv
东森电影,https://hls-gateway.vpstv.net/streams/476995.m3u8
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-8.ctv
东森洋片,https://hls-gateway.vpstv.net/streams/476997.m3u8
东森洋片,https://cdn.qd.je/163189.php?id=dsyp
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-4.m3u8
东森超视,https://smart.pendy.dpdns.org/Smart.php?id=ettvsuper
AMC电影,http://4gtv.cnlive.club/channel/n4f2af9e/index.m3u8?q=1784702901150
AMC电影,https://cdn12.178.indevs.in/163189/0bcf9bb8c452e56a

🏀体育频道,#genre#
纬来体育,https://smart.pendy.dpdns.org/Smart.php?id=videolandsport
纬来体育,https://epg.pw/stream/8855a9936e37e608a0ec8a014cce1673dee9c5d68d560da376cc92e5edef2b25.m3u8
五星体育,https://zby.130519.xyz/PLTV/11/224/3221225732/index.m3u8
五星体育,https://other.ottiptv.cc/wxty.m3u8
爱体育,http://php.jdshipin.com:8880/itv6s.php?cid=wasusyt&id=6000000006000290630
爱体育,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000060/index.m3u8
超级体育,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225715/index.m3u8
精品体育,https://epg.pw/stream/866a097a0907c9832440f8df38272dd555abf05200dfbafcc137e214c9b30ca7.m3u8
精品体育,https://epg.pw/stream/f7556eccd4ae06b0c2991fdc7a4f8388496559f728cc82459a8e50346040e226.m3u8
睛彩篮球,https://zby.130519.xyz/PLTV/11/224/3221226118/index.m3u8
睛彩篮球,http://[2409:8087:1a01:df::4055]:80/TVOD/88888888/224/3221225901/main.m3u8
足球频道,https://epg.pw/stream/c7df950876e6a1ceb8be74ee86f9f702cebbbae29f1d15124ef8f86fd43161cf.m3u8
足球频道,http://live-cmvideo.cmread.com:80/migu/lunbo/eufootball/57/20230310/01.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=da834f97e3c8832f6fd8f2be9ba16464
魅力足球,https://hls-gateway.vpstv.net/streams/708839.m3u8
魅力足球,https://stream1.freetv.fun/mei-li-zu-qiu-1.m3u8
快乐垂钓,https://hls-gateway.vpstv.net/streams/708835.m3u8

🪁动画频道,#genre#
猫和老鼠,https://live.metshop.top/huya/11352879
猫和老鼠,http://cdn.jdshipin.com:8880/huya.php?id=11352879
蜡笔小新,https://live.ottiptv.cc/bilibili/30837590

🎵音乐频道,#genre#
纬来育乐,https://hls-gateway.vpstv.net/streams/477081.m3u8

🏛经典剧场,#genre#
笑傲江湖,https://live.metshop.top/huya/26355790
笑傲江湖,https://live.metshop.top/huya/23865142
天龙八部,https://live.metshop.top/huya/20985816
天龙八部,http://cdn.jdshipin.com:8880/huya.php?id=20985816
鹿鼎记,https://live.ottiptv.cc/yy/28265277
仙剑奇侠传,https://live.ottiptv.cc/yy/1382749903
西游记,https://live.ottiptv.cc/huya/26355861
西游记,http://live.ottiptv.cc/huya/20985836
三国演义,https://live.metshop.top/huya/11602081
三国演义,http://cdn.jdshipin.com:8880/huya.php?id=11602081
水浒传,http://live.ottiptv.cc/huya/26355860
水浒传,https://live.ottiptv.cc/yy/1353873252
封神榜,https://live.metshop.top/huya/29465849
封神榜,http://cdn.jdshipin.com:8880/huya.php?id=29465849
射雕英雄传,https://live.metshop.top/huya/23824164
射雕英雄传,http://cdn.jdshipin.com:8880/huya.php?id=23824164
